BranchCode,BranchName,City,Pincode,District,State,StdCode,PhoneNumber,EmailId,IFSC_Code,BranchCircle,Address-1,Address-2,Address-3
60448,ABHILASHA CHOKDI VADODARA,BARODA,390008,BARODA,GUJRAT,265,2771925,sbi.60448@sbi.co.in,SBIN0060448,AHMEDABAD,NEAR ABHILASHA CHAR RASTA,NEW SAMA ROAD,VADODARA
00314,ANJAR-KACHCHH,MUNDRA,370110,KUTCH,GUJRAT,2836,242559,sbi.00314@sbi.co.in,SBIN0000314,AHMEDABAD,ANJAR-KACHCHH,DIST:KUTCH,GUJRAT
14969,DHOLERA,KADI(N.G.),382455,AHMEDABAD,GUJRAT,2713,,sbi.14969@sbi.co.in,SBIN0014969,AHMEDABAD,STATE BANK OF INDIA,DHOLERA,"TQ.DHANDHUKA,DIST:AHMEDABAD"
60452,CITYLIGHT SURAT,SURAT,395007,SURAT,GUJRAT,261,2254095,sbi.60452@sbi.co.in,SBIN0060452,AHMEDABAD,"SHEETAL PARK, NEAR PADMA KUTIR",CITY LIGHT ROAD,SURAT
31518,JALARAM MANDIR - VADODARA,BARODA,390018,BARODA,GUJRAT,265,2461662,sbbj10518@sbi.co.in,NULL,AHMEDABAD,"11-12,SHIVSHAKTI CO-OP.HOUSING SOCIETY,","JALARAM TEMPLE ROAD,KARELI BAGH,BARODA",DISTT- BARODA
16048,LINK ROAD BHARUCH,BHARUCH,392001,BHARUCH,GUJRAT,2642,264222,,SBIN0016048,AHMEDABAD,"SHOP NO.16, GROUND FLOOR","SILVER SHRUSHTI COMPLEX , LINK ROAD",BHARUCH
60470,AKHBARNAGAR 4-RASTA AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380013,AHMEDABAD,GUJRAT,79,27622600,sbi.60470@sbi.co.in,SBIN0060470,AHMEDABAD,"L-14, SWATANTRA SENANI NAGAR,","132 RING ROAD, NAVA VADAJ",AHMEDABAD
00334,BHUJ (KUTCH),MUNDRA,370001,KUTCH,GUJRAT,2832,222533,sb.00334@sbi.co.in,SBIN0000334,AHMEDABAD,DIST:KUTCH,GUJRAT,370001
13206,RASMECC CUM SARC,JUNAGADH,362001,JUNAGADH,GUJRAT,,02852655245,sbi.13206@sbi.co.in,SBIN0013206,AHMEDABAD,2 FLOOR WHITE HOUSE BUIDING,"RANAVAV CHOWK ,M.G ROAD",DIST JUNAGADH
00496,VIJAPUR,KADI(N.G.),382870,MEHSANA,GUJRAT,2763,220031,SBI.00496@SBI.CO.IN,SBIN0000496,AHMEDABAD,"DIST:MEHSANA,",GUJRAT,382870
05147,GOTA AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380060,AHMEDABAD,GUJRAT,79,27661938,sbi.05147@sbi.co.in,SBIN0005147,AHMEDABAD,AGARWAL MALL,OPP. BHAGWAT VIDYAPITH,"S G HIGHWAY ROAD, AHMEDABAD"
13473,LATHIDAD,BHAVNAGAR,364710,BOTAD,GUJRAT,2849,283232,sbi.13473@sbi.co.in,SBIN0013473,AHMEDABAD,STATE BANK OF INDIA,TALUKA BOTAD,DIST BOTAD
16051,SECTOR 10-B GANDHINAGAR,KADI(N.G.),382010,GANDHINAGAR,GUJRAT,79,23230732,sbi.16051@sbi.co.in,SBIN0016051,AHMEDABAD,1ST FLOOR ( GANDHINAGAR BR. BUILDING),SECTOR 10-B IN FRONT OF NEW SACHIVALAYA,GANDHINAGAR DISTT: GANDHINAGAR
03791,GIRDHARNAGAR (AHMEDABAD),AHMEDABAD/ GANDHI NAGAR,380004,AHMEDABAD,GUJRAT,79,22867186,sbi.03791@sbi.co.in,SBIN0003791,AHMEDABAD,"PETEL SANATORIUM,",SAHIBGANJ ROAD.,"AHMEDABAD, GUJRAT"
60132,LUSHALA,JUNAGADH,362215,JUNAGADH,GUJRAT,2872,255646,sbi.60132@sbi.co.in,SBIN0060132,AHMEDABAD,LUSHALA,TALUKA- VANTHLI,DIST-JUNAGADH
07022,MALPUR,MODASA,383345,ARAVALLI,GUJRAT,2773,223068,SBI.07022@SBI.CO.IN,SBIN0007022,AHMEDABAD,AT-P.O: MALPUR,"DIST:SABARKANTHA, GUJRAT",383345
13097,RBO-III AMRELI,KOVAYA,365601,AMRELI,GUJRAT,2792,220826,agm3.bao@sbi.co.in,SBIN0013097,AHMEDABAD,(BHAVNAGAR ADMIN OFFICE),REGIONAL OFFICE,"LIBRRARY CHOWK, AMRELI"
60194,SUSHAN CIRCLE VADODARA,BARODA,390010,BARODA,GUJRAT,265,2635676,sbi.60194@sbi.co.in,SBIN0060194,AHMEDABAD,"30/31,BHAGAT COLONY GIDC",MAKARPURA IND.ESTATE,MAKARPURA VAODARA
60456,BAGVADAR,PORBANDAR,360578,PORBANDAR,GUJRAT,286,2275133,,SBIN0060456,AHMEDABAD,"SATKAR SOCIETY, NEAR BUS STAND",MAIN ROAD,BAGVADAR
04465,CENTRALISED PENSION PROCESSING CENTRE,KADI(N.G.),382006,GANDHINAGAR,GUJRAT,79,25381170,sbi.04465@sbi.co.in,SBIN0004465,AHMEDABAD,"F-4, SIDDHARAJ ZAVOD, SARGASAN CROSS RO",GANDHINAGAR,GUJRAT
60404,DAHISARA KUTCH,MUNDRA,370485,KUTCH,GUJRAT,2832,286370,sbi.60404@sbi.co.in,SBIN0060404,AHMEDABAD,KERA ROAD,KERA ROAD DAHISARA,DIST-KUTCH
60067,MAJEWADI,JUNAGADH,362011,JUNAGADH,GUJRAT,285,284021,sbi.60067@sbi.co.in,SBIN0060067,AHMEDABAD,MAJEWADI,MAJEWADI,DIST-JUNAGADH
15858,REGIONAL BUSINESS OFFICE SAO-5 NAVSARI,VALSAD- DAMAN,396445,AHMEDABAD,GUJRAT,,02637-280191,sbi.15858@sbi.co.in,SBIN0015858,AHMEDABAD,"FIRST FLOOR, SURYA APPARTMENT",OPP. LUNSIKUI GROUND,"LUNSIKUI, NAVSARI"
60167,SWAMINARAYAN TEMPLE MANDVI,MUNDRA,370465,KUTCH,GUJRAT,2834,223182,sbi.60167@sbi.co.in,SBIN0060167,AHMEDABAD,BUNDAR ROAD,MANDVI,KUTCH
13005,ZADESHWAR,BHARUCH,392012,BHARUCH,GUJRAT,2642,,sbi.13005@sbi.co.in,SBIN0013005,AHMEDABAD,43-47 SHREE RANG PALACE,"ZADESHWAR ROAD, PO-MAKTAMPUR",BHARUCH
00301,AHMEDABAD MAIN BRANCH,AHMEDABAD/ GANDHI NAGAR,380001,AHMEDABAD,GUJRAT,79,25510857,sbi.00301@sbi.co.in,SBIN0000301,AHMEDABAD,BHADRA AHMEDABAD-380001,AHMEDABAD,GUJRAT
10962,CHANDOD,CHHOTA-UDEPUR,391105,BARODA,GUJRAT,2663,,sbi.10962@sbi.co.in,SBIN0010962,AHMEDABAD,TIRUPATI COMPLEX,"NEAR BUS STAND,CHANDOD","TAH.- DABHOI, DIST. BARODA"
09862,LUVANA SAB,BANASKANTHA,385565,BANASKANTHA,GUJRAT,2737,244370,sbi.09862@sbi.co.in,SBIN0009862,AHMEDABAD,"POST LUVANA, TALUKA THARAD",DIST:BANASKANTHA,GUJRAT
60061,MALIYA HATINA,JUNAGADH,362245,JUNAGADH,GUJRAT,2870,222217,sbi.60061@sbi.co.in,SBIN0060061,AHMEDABAD,STATION ROAD,MALIYA HATINA,MALIYA HATINA
11018,POR,CHHOTA-UDEPUR,391243,BARODA,GUJRAT,265,2831855,sbi.11018@sbi.co.in,SBIN0011018,AHMEDABAD,"1ST FLOOR, PLOT NO. 137 POR",POR -RAMAN GAMDI INDS ASSN BUILDING-POR,BARODA
32309,SCIENCE CITY WEST AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380060,AHMEDABAD,GUJRAT,79,27710182,sbbj11309@sbi.co.in,NULL,AHMEDABAD,"GROUND FLOOR, SAPTAK CORPORATE HOUSE","NEAR SHUKAN MALL, SCIENCE CITY ROAD,","SOLA, AHMEDABAD"
03044,SAHIJPUR BOGHA (AHMEDABAD),KADI(N.G.),382345,AHMEDABAD,GUJRAT,79,22820297,SBI.03044@SBI.CO.IN,SBIN0003044,AHMEDABAD,"KRISHNAGAR ROAD,",AHMEDABAD,"AHMEDABAD, GUJRAT"
17318,SOLADI,SURENDRANAGAR,363310,SURENDRANAGAR,GUJRAT,2754,,sbi.17318@sbi.co.in,SBIN0017318,AHMEDABAD,VILLAGE: SOLADI,TALUKA DHRANGDHRA,DISTT: SURENDRANAGAR
18627,AHMEDABAD HIGHWAY PALANPUR,BANASKANTHA,385001,BANASKANTHA,GUJRAT,,,SBI.18627@SBI.CO.IN,,AHMEDABAD,"1,2,& 25 LAXMI VISHNU COMPLEX.","NR GATHAMAN PATIYA,",PALANPUR
01123,NARANPURA (AHMEDABAD),AHMEDABAD/ GANDHI NAGAR,380013,AHMEDABAD,GUJRAT,79,27680923,sbi.01123@sbi.co.in,SBIN0001123,AHMEDABAD,"NEAR NARANPURA RLY. CROSSING,","USMANPURA, AHMEDABAD","AHMEDABAD, GUJRAT"
60262,RAMOD,PORBANDAR,360311,RAJKOT,GUJRAT,2827,277427,sbi.60262@sbi.co.in,SBIN0060262,AHMEDABAD,RAMOD,RAMOD,TALUKA- KOTDA SANGANI
19090,SBIINTOUCH MEHSANA,MEHSANA,384002,MEHSANA,GUJRAT,,241686,SBI.19090@SBI.CO.IN,,AHMEDABAD,"ORBIT BUSINESS HUB, SHOP NO. 1 TO 6, GR","NEAR DENA BANK, RADHANPUR ROAD MEHSANA",MEHSANA (GUJARAT)
60010,STATE BANK OF INDIA VADVA,BHAVNAGAR,364001,BHAVNAGAR,GUJRAT,278,2515761,sbi.60010@sbi.co.in,SBIN0060010,AHMEDABAD,PHACHARIYA WADI,"PANWADI ROAD, VADVA",BHAVNAGAR
13455,BAREJA,KADI(N.G.),382425,AHMEDABAD,GUJRAT,2718,233425,sbi.13455@sbi.co.in,SBIN0013455,AHMEDABAD,"SHOP NO. 1B,2B,3,4,5,6,7B, AND 8B",NILKANTH PLAZA,BAREJA TAL : DASKROI
60206,MOTA DEVALIYA,KOVAYA,365410,AMRELI,GUJRAT,2791,276040,sbi.60206@sbi.co.in,SBIN0060206,AHMEDABAD,"BAZAR, LUNIDHAR STATION",MOTA DEVALIA-365410,DIST-AMRELI
08278,MUKTINAGAR,BHARUCH,392001,BHARUCH,GUJRAT,2642,241743,sbi.08278@sbi.co.in,SBIN0008278,AHMEDABAD,NEAR SHAKTINATH MAHADEV,BHARUCH,"DIST:BHARUCH, GUJRAT"
60163,AJAB,JUNAGADH,362229,JUNAGADH,GUJRAT,2871,255345,sbi.60163@sbi.co.in,SBIN0060163,AHMEDABAD,AJAB,TALUKA-KESHOD,DIST-JUNAGADH
13173,PATHAWADA,BANASKANTHA,385545,BANASKANTHA,GUJRAT,2748,226040,sbi.13173@sbi.co.in,SBIN0013173,AHMEDABAD,PATHAWADA,DIST: BANASKANTHA,GUJARAT
13174,TINTOI,MODASA,383315,ARAVALLI,GUJRAT,2774,266077,sbi.13174@sbi.co.in,SBIN0013174,AHMEDABAD,AT & [PST TINTOI,DIST. SABARLAMTJA,GUJARAT
04914,RUMLA SAB,VALSAD- DAMAN,396060,NAVSARI,GUJRAT,2634,243628,sbi.04914@sbi.co.in,SBIN0004914,AHMEDABAD,"VILLAGE: RUMLA,",UPASANA SHOPPING CENTER TAL CHIKHLI,"NAVASARI,, GUJRAT"
03340,SAROD,BHARUCH,392180,BHARUCH,GUJRAT,2644,236254,SBI.03340@SBI.CO.IN,SBIN0003340,AHMEDABAD,"BAZAR STREET,NAVA MOHALLA,","JAMBUSAR TALUKA,","DIST:BHARUCH, GUJRAT"
14147,SURAJPUR,MUNDRA,370427,KUTCH,GUJRAT,2832,285307,sbi.14147@sbi.co.in,SBIN0014147,AHMEDABAD,SHRI SWAMINARAYAN TEMPLE,SURAJPUR P.O. BHARAPAR TA.-BHUJ,DIST. KUTCH
11040,UCHCHHAL,UDHNA UDYOGNAGAR,394375,TAPI,GUJRAT,2628,231127,,SBIN0011040,AHMEDABAD,NEAR SARVAJANIK HIGH SCHOOL,ATPO TAL UCHCHAL,TAPI GUJARAT
07443,BHATTAR ROAD (SURAT),SURAT,395017,SURAT,GUJRAT,261,2230608,sbi.07443@sbi.co.in,SBIN0007443,AHMEDABAD,"UPPER GROUND, INDRALOCK APPARTMENT","BHATTAR CHAR RASTA, ALTHAN","SURAT, GUJRAT"
10972,HIGHWAY ROAD DEESA,BANASKANTHA,385535,BANASKANTHA,GUJRAT,2744,224629,sbi.10972@sbi.co.in,SBIN0010972,AHMEDABAD,SANKALP COMPLEX,NEAR GAYTRI TEMPLE,BANASKANTHA
10060,RASECC BHARUCH,BHARUCH,392012,BHARUCH,GUJRAT,2642,225056,sbi.10060@sbi.co.in,SBIN0010060,AHMEDABAD,"47-52 , 3RD FLOOR , SRI RANG PALACE","ZADESHWAR ROAD , BHARUCH 392012","BHARUCH, GUJRAT"
05306,PALDI(AHMEDABAD),AHMEDABAD/ GANDHI NAGAR,380006,AHMEDABAD,GUJRAT,79,26577952,sbi.05306@sbi.co.in,SBIN0005306,AHMEDABAD,"OPP,KOCHRAB, ASHRAM,","NR. BONY TRAVELS, PALDI","AHMEDABAD, GUJRAT"
04917,CHHANI ROAD (BARODA),BARODA,390002,BARODA,GUJRAT,265,2774598,sbi.04917@sbi.co.in,SBIN0004917,AHMEDABAD,"GF 01 TO 10,SIDDHARTH ELEGANCE","NEAR SURENDRA NURSERY,NAVAYARD ROAD,",VADODARA
10988,CHHARA ZAPA,JUNAGADH,362720,GIR SOMNATH,GUJRAT,2795,,sbi.10988@sbi.co.in,SBIN0010988,AHMEDABAD,CHHARA ZAPA,CHHARA ZAPA,"KODINAR,DISTT:JUNAGARH"
13478,NRI BRANCH ANAND,PETLAD,388120,ANAND,GUJRAT,2692,237511,sbi.13478@sbi.co.in,SBIN0013478,AHMEDABAD,"GROUND FLOOR, DAWAT COMPLEX","NEAR BHAIKAKA STATUE,","VALLABH VIDHYANAGAR, ANAND"
60097,KALYANPUR,PORT OKHA,361320,DEVBHUMI DWARKA,GUJRAT,2891,286229,sbi.60097@sbi.co.in,SBIN0060097,AHMEDABAD,PB.NO.3,KALYANPUR-361320,DIST-JAMNAGAR
60172,RAJKOT KARANPARA,PORBANDAR,360001,RAJKOT,GUJRAT,281,2228200,sbi.60172@sbi.co.in,SBIN0060172,AHMEDABAD,POONAM APARTMENT,KARANSINHJI ROAD,KARANPARA RAJKOT
60147,REGAL ESTATE MILLS,AHMEDABAD/ GANDHI NAGAR,380023,AHMEDABAD,GUJRAT,7900,22740915,sbi.60147@sbi.co.in,SBIN0060147,AHMEDABAD,"OPP. KASHIRAM MILLS,OPP. MANIAR TRAILOR",GUJARAT BOTTLING ROAD,RAKHIYAL AHMEDBAD
00450,PATAN (NG),MEHSANA,384265,PATAN,GUJRAT,2766,230805,SBI.00450@SBI.CO.IN,SBIN0000450,AHMEDABAD,VERAI CHAKLA PATAN,NEAR CHATURBHUJ GARDAN,DISTT PATAN
02679,SATHAMBA,MODASA,383340,ARAVALLI,GUJRAT,2779,284253,SBI.02679@SBI.CO.IN,SBIN0002679,AHMEDABAD,TALUKA:BAYAD,"DIST:SABARKANTHA, GUJRAT",GUJRAT
12826,SURAT ADMINISTRATIVE OFFICE,SURAT,395009,SURAT,GUJRAT,,,sbi.12826@sbi.co.in,SBIN0012826,AHMEDABAD,HONEY PARK,SURAT,GUJARAT
01210,DEODAR,BANASKANTHA,385330,BANASKANTHA,GUJRAT,2735,244532,sbi.01210@sbi.co.in,SBIN0001210,AHMEDABAD,TAL: DEODAR,"DIST:BANASKANTHA,",GUJARAT
07139,GACL (RANOLI) BARODA,CHHOTA-UDEPUR,391346,BARODA,GUJRAT,265,2231142,sbi.07139@sbi.co.in,SBIN0007139,AHMEDABAD,GACL PROJECT SITE BRANCH,AT-RANOLI PO PETROCHEMICALS,DISTT BARODA; GUJRAT
15193,KARGIL CHAR RASTA BRANCH,AHMEDABAD/ GANDHI NAGAR,380061,AHMEDABAD,GUJRAT,79,27661704,sbi.15193@sbi.co.in,SBIN0015193,AHMEDABAD,"SHOP NO-1, RAGHUVANSH ARCADE","OPP AUDA WATER TANK, NEAR SHRIJI BUNGLO","CHANAKYAPURI ROAD SOLA , AHMEDABAD"
11047,BHILDI,BANASKANTHA,385530,BANASKANTHA,GUJRAT,2744,233377,sbi.11047@sbi.co.in,SBIN0011047,AHMEDABAD,"ANAND COMPLEX,","DEESA-RADHANPUR HIGHWAY,",BHILDI
60246,COLLEGE ROAD VISNAGAR,MEHSANA,384315,MEHSANA,GUJRAT,2765,221595,,SBIN0060246,AHMEDABAD,SHREEJI MARKET NEAR BUS STAND,COLLEGE ROAD,VISHNAGAR
02641,DADVA (MOTA),PORBANDAR,360045,RAJKOT,GUJRAT,2825,283454,sbi.02641@sbi.co.in,SBIN0002641,AHMEDABAD,"GONDAL TALUKA,",DIST:RAJKOT,GUJRAT
18863,KANJARI ROAD,DEVGAD BARIA,389350,PANCHMAHALS,GUJRAT,2676,223000,SBI.18863@SBI.CO.IN,SBIN0018863,AHMEDABAD,"NILKANTH AVENUE, 12 MANGALAM PARK,","KANJARI ROAD,","HALOL,GUJRAT"
14937,PT. DEENDAYAL PETROLEUM UNIVERSITY,KADI(N.G.),382007,GANDHINAGAR,GUJRAT,79,23275161,SBI.14937@SBI.CO.IN,SBIN0014937,AHMEDABAD,PT. DEENDAYAL PETROLEUM UNIVERSITY,RAYSAN,GANDHINAGAR
18797,AKALA,KOVAYA,365430,AMRELI,GUJRAT,2793,8849761912,SBI.18797@SBI.CO.IN,SBIN0018797,AHMEDABAD,GRAM PANCHAYAT BUILDING,AT : AKALA ; TALUKA : LATHI,AT : AKALA ; TALUKA : LATHI
10946,BAGODARA,KADI(N.G.),382230,AHMEDABAD,GUJRAT,2714,269381,sbi.10946@sbi.co.in,SBIN0010946,AHMEDABAD,"BAGODARA, TALUKA BAVLA",DISTT AHMEDABAD,GUJRAT
60239,BHAI PRATAP CIRCLE GANDHIDHAM,MUNDRA,370201,KUTCH,GUJRAT,2836,220619,sbi.60239@sbi.co.in,SBIN0060239,AHMEDABAD,PLOT NO 335 SECTOR NO 12/B,TERAPANTH BHAWAN,GANDHUDHAM-370201 KUTCH
13543,TANKARIA (TAL.BHARUCH),BHARUCH,392240,BHARUCH,GUJRAT,2642,,,SBIN0013543,AHMEDABAD,C/O.MADRAS-AE-MUSTAFIAYA,TANKARIA (TAL.BHARUCH),DIST:BHARUCH
03887,DABKA,CHHOTA-UDEPUR,391441,BARODA,GUJRAT,2662,257208,sbi.03887@sbi.co.in,SBIN0003887,AHMEDABAD,"TALUKA : PADRA,",DISTT BARODA,"BARODA, GUJRAT"
18593,GALKOTDI,KOVAYA,365421,AMRELI,GUJRAT,2791,,SBI.18593@SBI.CO.IN,,AHMEDABAD,"H- N 136 , NR RAMJI TEMPLE , SHOOL SHER",TAL : BABRA,DIST AMRELI
00431,NADIAD,NADIAD,387001,KHEDA,GUJRAT,268,2566992,SBI.00431@SBI.CO.IN,SBIN0000431,AHMEDABAD,STATION ROAD,OPP TOWN HALL,"NADIAD , DIST KAIRA"
15245,SANDIPANI,PORBANDAR,360578,PORBANDAR,GUJRAT,286,2220400,sbi.15245@sbi.co.in,SBIN0015245,AHMEDABAD,DISTRICT & SESSION COURT BUILDING,SANDIPANI ROAD,PORBANDAR
18830,SP RING RAOD SHILAJ CHOKDI,AHMEDABAD/ GANDHI NAGAR,380059,AHMEDABAD,GUJRAT,,,SBI.18830@SBI.CO.IN,SBIN0018830,AHMEDABAD,"A ? SQUARE, GROUND FLOOR, SHOP NO. 3,4,","5,6,7& 8, SHILAJ CROSS ROAD","SHILAJ, AHMEDABAD"
04220,SP. PER. BANKING BRANCH RACE COURSE ROAD,BARODA,390023,BARODA,GUJRAT,265,2394373,sbi.04220@sbi.co.in,SBIN0004220,AHMEDABAD,"G-1,PRANAVPURI COMPLEX,","BEHIND NATHUBHAI CENTRE,","RACE COURSE(W),BARODA,, GUJRAT"
03893,UKAI,UDHNA UDYOGNAGAR,394680,TAPI,GUJRAT,2624,235061,sbi.03893@sbi.co.in,SBIN0003893,AHMEDABAD,OPP URJANAGAR,"TALUKA:SONGADH,","DIST:SURAT, GUJRAT"
02637,BIRPUR (DIST.KHEDA),PETLAD,388260,MAHISAGAR,GUJRAT,2690,277464,sbi.02637@sbi.co.in,SBIN0002637,AHMEDABAD,"BIRPUR,",TALUKA BIRPUR,"DIST:KHEDA, GUJRAT"
31755,COLLEGE ROAD - MEHSANA,MEHSANA,384002,MEHSANA,GUJRAT,2762,250422,sbbj10755@sbi.co.in,NULL,AHMEDABAD,"IST FLOOR,JAIDEV COMPLEX,OPP.PASHABHAI","PETROL PUMP,HIGHWAY ROAD,MEHSANA",DISTT-MEHSANA
02657,KANDLA SPECIAL ECONOMIC ZONE,MUNDRA,370230,KUTCH,GUJRAT,2836,252294,sbi.02657@sbi.co.in,SBIN0002657,AHMEDABAD,"GANDHIDHAM,",KANDALA SEZ - 2657,"DIST:KUTCH, GUJRAT"
13474,MOTI JAGDHAR,BHAVNAGAR,364295,BHAVNAGAR,GUJRAT,2844,290555,sbi.13474@sbi.co.in,SBIN0013474,AHMEDABAD,STATE BANK OF INDIA,TALUKA MAHUA,DISTRICT BHAVNAGAR
08432,SATODAD SAB,AHMEDABAD/ GANDHI NAGAR,380405,RAJKOT,GUJRAT,2824,277122,SBI.08432@SBI.CO.IN,SBIN0008432,AHMEDABAD,NEAR TELEPHONE EXC,"TAL:JAM KANDORNA,","DIST:RAJKOT, GUJRAT"
60343,VALIA CHOKDI ANKLESHWAR,RAJPIPLA,393002,BHARUCH,GUJRAT,2646,224783,sbi.60343@sbi.co.in,SBIN0060343,AHMEDABAD,"PLOT NO 618-619,",ANKLESHWAR INDUSTRIES ASSOCIATION,GIDC ANKLESHWAR
60445,ZANZARDA,NULL,0,JUNAGADH,GUJRAT,285,2633007,sbi.60445@sbi.co.in,SBIN0060445,AHMEDABAD,"ZANZARDA ROAD,",JUNAGADH,DIST JUNAGADH
02628,ASHRAM ROAD(AHMEDABAD),AHMEDABAD/ GANDHI NAGAR,380014,AHMEDABAD,GUJRAT,79,27540400,sbi.02628@sbi.co.in,SBIN0002628,AHMEDABAD,"GUJARAT VIDYAPITH PREMISES,","AHMEDABAD,","AHMEDABAD, GUJRAT"
10961,CHANGA,PETLAD,388421,ANAND,GUJRAT,,,sbi.10961@sbi.co.in,SBIN0010961,AHMEDABAD,DARSHAN SHOPPING CENTRE,PO CHANGA,"TALUKA PETLAD,DIST ANAND"
60218,JUNAGADH UNIVERSITY,JUNAGADH,362001,JUNAGADH,GUJRAT,285,2670046,sbi.60218@sbi.co.in,SBIN0060218,AHMEDABAD,AGRI.UNI.CAMPUS,MOTI BAUG,AGRI.UNI.CAMPUSJUNAGADH
60022,JESAR,BHAVNAGAR,364510,BHAVNAGAR,GUJRAT,2845,281443,sbi.60022@sbi.co.in,SBIN0060022,AHMEDABAD,VIA PALITANA,JESAR,DIST-BHAVNAGAR
18089,UMARWADA,RAJPIPLA,393001,BHARUCH,GUJRAT,2646,,SBI.18089@SBI.CO.IN,SBIN0018089,AHMEDABAD,"16/1, VANIA FALIYU",VILLAGE: UMARWADA,TALUKA: ANKLESHWAR
60049,VANTHALI SORATH,JUNAGADH,362610,JUNAGADH,GUJRAT,2872,222045,sbi.60049@sbi.co.in,SBIN0060049,AHMEDABAD,VANTHALISORATH,VANTHALISORATH,DIST-JUNAGADH
60131,AMRELI A.D.B.,BHAVNAGAR,364601,AMRELI,GUJRAT,2792,223283,sbi.60131@sbi.co.in,SBIN0060131,AHMEDABAD,"DR, SAVALIA HOSPITAL BUILDING",SUKHNATH ROAD,AMRELI
30158,CHAKLI CIRCLE RACE COURSE RD,BARODA,390007,BARODA,GUJRAT,26500,2331880,sbi.30158@sbi.co.in,SBIN0030158,AHMEDABAD,BHAGAT NIWAS,RACE COURSE ROAD,"NEAR GEB , BARODA"
30371,CHALA ROAD VAPI,VALSAD- DAMAN,396191,BULSAR,GUJRAT,260,2401963,sbi.30371@sbi.co.in,SBIN0030371,AHMEDABAD,"SHOP NO 13 TO 17,FORTUNE SQUARE-1","GRUOND FLOOR,CHALA",CHALA-VAPI
04291,GUJARAT MARITIME BOARD COMPLEX - 4291,KADI(N.G.),382010,GANDHINAGAR,GUJRAT,79,23231948,sbi.04291@sbi.co.in,SBIN0004291,AHMEDABAD,"GMB COMPLEX SECTOR 10-A, CHH ROAD",GANDHINAGAR,GUJARAT
01255,KHEDBRAHMA,MODASA,383255,SABARKANTHA,GUJRAT,2775,220009,SBI.01255@SBI.CO.IN,SBIN0001255,AHMEDABAD,"STATION ROAD, KHEDBRAHMA","DIST:SABARKANTHA,","DIST:SABARKANTHA, GUJRAT"
60257,VELAN,JUNAGADH,362722,GIR SOMNATH,GUJRAT,2795,285522,sbi.60257@sbi.co.in,SBIN0060257,AHMEDABAD,VELAN-362722,TALUKA-KODINAR,DIST-GIR SOMNATH
60465,TENPUR,MODASA,383325,ARAVALLI,GUJRAT,2779,275301,sbi.60465@sbi.co.in,SBIN0060465,AHMEDABAD,AT:TENPUR,TA:BAYAD,DISTRICT:SABARKANTHA
60399,AHMEDABAD C.G. ROAD,AHMEDABAD/ GANDHI NAGAR,380009,AHMEDABAD,GUJRAT,79,26426713,sbi.60399@sbi.co.in,SBIN0060399,AHMEDABAD,SHYAM GOKUL A/24 SWASTIK SO,NAVRANGPURA,C.G.ROAD AHMEDABAD
20673,ASHRAM ROAD AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380014,AHMEDABAD,GUJRAT,79,27543548,SBI.20673@SBI.CO.IN,NULL,AHMEDABAD,"GROUND FLOOR,NAGINDAS CHAMBERS,","USMANPURA,ASHRAM ROAD",AHMEDABAD
60065,SHIL,JUNAGADH,362240,JUNAGADH,GUJRAT,2878,281331,sbi.60065@sbi.co.in,SBIN0060065,AHMEDABAD,OPP.GRAM PANCHAYAT OFFICE,SHIL-362240,DIST-JUNAGADH
60407,PORBANDAR IND,PORBANDAR,360577,PORBANDAR,GUJRAT,286,2221515,,SBIN0060407,AHMEDABAD,OPP.MODHA VIDHYALAYA,NEAR PETROL PUMP,UDHYOGNAGAR- PORBANDAR
05018,SME CITY CREDIT CENTRE AHD,AHMEDABAD/ GANDHI NAGAR,380015,AHMEDABAD,GUJRAT,79,26448301,sbi.05018@sbi.co.in,SBIN0005018,AHMEDABAD,"SME CITY CREDIT CENTRE,",ZONAL OFFICE CN VIDYALAYA COMPLEX,AMBAWADI AHMEDABAD
19078,SBI INTOUCH,PORBANDAR,360005,RAJKOT,GUJRAT,281,,SBI.19078@SBI.CO.IN,,AHMEDABAD,"BUSINESS BAY, SHOP NO.1 & 2","OPP. PUNJAB HONDA, KALAWAD ROAD",RAJKOT
10185,APPAREL PARK SACHIN,UDHNA UDYOGNAGAR,394230,SURAT,GUJRAT,261,2390056,SBI.10185@SBI.CO.IN,SBIN0010185,AHMEDABAD,NEW SHIV SHAKTI COMPLEX,"PARDI-KANDE, SURAT NAVSARI ROAD",DISTT. SURAT
13453,RASKA,NADIAD,387120,KHEDA,GUJRAT,2694,292400,sbi.13453@sbi.co.in,SBIN0013453,AHMEDABAD,NEAR DUDH UTPADAK SAHKARI MANDLI,"AT-RASKA, TAL MEHMEDABAD",DISTT. KHEDA
60025,SANOSARA,JUNAGADH,362634,BHAVNAGAR,GUJRAT,2846,283329,sbi.60025@sbi.co.in,SBIN0060025,AHMEDABAD,BAZAR,BHAVNAGAR,SANOSARA
